text,label
"The time-of-wetness framework effectively modeled fungal growth, identifying activation-limited growth at 85% RH and deactivation-limited growth at 100% RH.",0
"Increasing RH and exposure duration significantly reduced fungal diversity, as measured by both alpha diversity (Q < 0.05) and beta diversity (R^2 = 0.307, P = 0.001).",1
"Bacterial community composition changed with constant RH incubations, showing decreased alpha diversity starting at 85% RH and significant shifts in beta diversity (R^2 = 0.22, P = 0.001), but bacterial growth could not be modeled using the time-of-wetness framework.",1
"Bacterial community composition changed with constant RH incubations, showing decreased alpha diversity starting at 85% RH and significant shifts in beta diversity (R^2 = 0.22, P = 0.001), but bacterial growth could not be modeled using the time-of-wetness framework.",1
"The study demonstrates that moisture conditions are predictive of fungal growth and community changes in spacecraft dust, providing a basis for managing microbial risks in closed space habitats.",0
"The predictive model can be further developed to incorporate additional spacecraft environmental factors such as microgravity, elevated CO2, and radiation exposure to better protect astronaut health and spacecraft integrity.",0
"The predictive model can be further developed to incorporate additional spacecraft environmental factors such as microgravity, elevated CO2, and radiation exposure to better protect astronaut health and spacecraft integrity.",0
"In young female rats, ovariectomy (OVX) significantly reduced endothelium-dependent vasodilation of the femoral principal nutrient artery (PNA) and trabecular bone volume (BV/TV), both of which were restored by estrogen replacement (OVX+E2).",1
"In young female rats, ovariectomy (OVX) significantly reduced endothelium-dependent vasodilation of the femoral principal nutrient artery (PNA) and trabecular bone volume (BV/TV), both of which were restored by estrogen replacement (OVX+E2).",1
"In young female rats, ovariectomy (OVX) significantly reduced endothelium-dependent vasodilation of the femoral principal nutrient artery (PNA) and trabecular bone volume (BV/TV), both of which were restored by estrogen replacement (OVX+E2).",1
"In young female rats, ovariectomy (OVX) significantly reduced endothelium-dependent vasodilation of the femoral principal nutrient artery (PNA) and trabecular bone volume (BV/TV), both of which were restored by estrogen replacement (OVX+E2).",1
"In old female rats, OVX did not affect vasodilation or BV/TV, but estrogen replacement significantly enhanced both parameters compared to intact and OVX groups.",1
"In old female rats, OVX did not affect vasodilation or BV/TV, but estrogen replacement significantly enhanced both parameters compared to intact and OVX groups.",1
A strong positive correlation (R² = 0.630; P < 0.001) was observed between vasodilation and trabecular bone volume in old rats with low endogenous estrogen (intact and OVX groups).,0
The findings suggest a potential coupling mechanism whereby estrogen influences bone remodeling through modulation of endothelium-dependent vasodilation in bone vasculature.,0
"Femoral bone and marrow blood flow during reloading was significantly reduced in rats after 7 and 14 days of hindlimb unloading (HU), with more widespread reductions observed at 14 days.",1
Vascular resistance in all femoral regions was elevated during reloading in 14-day HU rats compared to controls.,0
The principal nutrient artery (PNA) of the femur in 14-day HU rats exhibited a decreased intraluminal diameter (138 ± 5 μm) compared to controls (162 ± 6 μm).,0
Medial wall thickness of the PNA was reduced in 14-day HU rats (14.3 ± 0.6 μm) relative to controls (18.0 ± 0.8 μm).,0
Both arterial shear stress and circumferential wall stress in the PNA decreased with HU but returned to control levels due to structural remodeling (reduced diameter and wall thickness).,0
These vascular changes contribute to impaired blood flow and nutrient delivery to bone and marrow during acute reloading following chronic skeletal unloading.,0
Intra-abdominal adipose tissue (AT) blood flow increased by approximately 150% during exercise in old sedentary (OSed) rats,0
whereas it decreased by about 55% in young sedentary (YSed) rats compared to resting values,0
Both α-adrenergic and myogenic vasoconstrictor responses in AT resistance arteries were significantly reduced in OSed rats relative to YSed rats,1
"Exercise training normalized AT blood flow responses during exercise, resulting in similar hyperemic responses in young exercise trained (YET) and old exercise trained (OET) rats",0
Exercise training enhanced both α-adrenergic and myogenic vasoconstriction in AT resistance arteries of OET rats compared to OSed rats,0
The findings suggest that aging impairs the ability to increase vascular resistance in AT during exercise due to diminished vasoconstriction,0
